Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Activity,Stage
6849,192.168.3.29-35.224.99.156-34378-80-6,192.168.3.29,33810,8.8.8.8,0,17,17/07/2019 10:44:22 pm,153223,11,7,1516.0,0.0,50.0,45.0,42.10767447101862,0.6690948247771736,87.0,46.0,56.28456284198346,6.834148622795663,4596.009785805268,0.025000000625,3540041.9063093136,6528138.727318845,20180569.0,-10018.0,28063.0,10361.874053227577,346.28240614661183,20063275.0,-5260.0,0.0,13188.744087238025,600.0487425067272,51099.0,3483.0,0,0,0,0,484,0,0.0,123.28814585314578,48.0,43.0,57.15368989271672,22.136163068569495,18156.894368572564,0,0,0,0,0,0,0,0,3.0,50.01260656865274,42.59031257027492,43.855133022803294,0,0,0,0,0,0,0,0,1,1620,-1,2,0,0,0.0,708.0987194201125,8967.0,6.0,0.0,4344594.134962428,20029583.0,6379811.0,normal,benign
5255,192.168.3.29-23.219.38.65-39690-80-6,206.207.50.50,47957,192.168.3.29,8949,6,16/07/2019 12:50:41 pm,33797,14,1,6758.0,0.0,5.0,0.0,0.0,0.8718395476019567,322.0,0.0,10.009798298729965,0.0,2284.725444699094,18877.901046394316,4.0,0.0,2087.0,-2142.0,6729.0,4758.055774109172,0.0,8767.0,-8549.0,0.0,4765.628007432946,0.0,31390.0,0.0,0,0,0,0,0,199,339.249887198512,18232.57443510216,0.0,0.0,2.979810176639833,12.280974645301969,10015.337642214556,1,1,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1005,-1,236,0,0,0.0,0.0,0.0,0.0,0.0,123.95008139931568,23291.0,7459.0,network scan,establish foothold
7797,192.168.3.30-192.168.3.34-8081-51044-6,192.168.3.29,47906,192.168.3.30,1698,6,18/07/2019 02:15:12 pm,4,0,1,0.0,0.0,18.0,0.0,0.7635873353982849,0.0,27.0,0.0,17.348047077579388,15.792978128233724,5329.909023104481,2915.402743129195,4.0,0.0,4.0,-9023.0,5820.0,0.0,0.0,0.0,-13334.0,0.0,2727.977193540616,0.0,15318.0,3313.0,0,0,0,0,0,2,0.0,146970.08775182872,0.0,27.0,4.628515449730796,19.329591261577697,21187.5346767574,0,1,0,0,0,0,0,0,0.0,39.28124406161808,0.16810522064415956,3.4977017281675487,0,0,0,0,0,0,0,0,1,1937,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7886.0,account discovery,benign
5061,192.168.3.29-8.8.8.8-48127-53-17,162.243.128.177,54949,192.168.3.1,51843,6,16/07/2019 07:32:00 pm,66313,8,1,6792.0,1492.0,15.0,0.0,0.1669484841288898,0.38366833006676926,84.0,0.0,47.50481853601033,15.711946785841647,7201.058717442248,33538.30573647795,10275.02582927944,0.0,11966.0,-1167.0,53168.0,4032.909465377733,0.0,28220.0,-1462.0,0.0,11233.693835621649,614.8228278007737,32959.0,1787.0,0,0,0,0,0,0,0.496579909008414,138.60049910715048,0.0,19.0,1.6798257308396285,17.215541863841345,27252.236337731236,0,0,0,0,1,0,0,0,3.0,31.515854851814062,42.589800576488116,15.00583516611687,0,0,0,0,0,0,0,2426,1,2182,-1,-1,0,0,0.0,1087.6262049535824,4215.0,0.0,0.0,0.0,9889.0,16302.0,normal,benign
2309,192.168.3.1-192.168.3.30-34479-8402-6,192.168.3.34,55776,192.168.3.30,7883,6,16/07/2019 04:52:19 pm,30752734,0,1,4701.0,0.0,2041.0,0.0,395.51904713488176,1106.3083030217772,502.0,0.0,45.17984759573031,232.18574482612232,4949.87245334265,0.025000000625,2505587.838165329,4619197.002710406,10244100.0,-21691.0,20513620.0,5236241.590643205,4925519.3847485315,10390014.0,23781.0,29094670.0,7483006.945282513,5430226.413828614,10297481.0,1557.0,0,0,0,0,0,0,0.0,0.00833333354167,0.0,1727.0,170.7468684708212,654.0944145184496,678852.9938000384,0,1,0,0,0,0,0,0,1.0,169.4352510657628,352.8609345083521,316.71433202554806,0,0,0,0,0,0,0,9406,1,4487,-1,222,0,0,0.0,3808980.892324645,2461.0,3108.0,9968938.272347651,94912.12729530068,10197544.0,10175372.0,normal,benign
763,192.168.3.29-8.8.8.8-51259-53-17,54.200.151.46,42046,192.168.3.1,8993,6,16/07/2019 07:53:14 pm,102376814,0,8,10208.0,2666.0,2011.0,0.0,309.74226120498724,1080.236237576081,2617.0,0.0,250.0295717966721,557.2246711174399,1082.2633912322417,184.2975043301987,3510406.667407456,11624458.304488229,34693530.0,-10082.0,87325483.0,14915880.263250312,15663334.573311139,35101735.0,10600.0,87224314.0,11432903.073854607,15416265.464918897,35347338.0,411.0,0,0,0,0,0,331,0.0,0.00833333354167,0.0,1155.0,670.0952474456493,991.2343547926023,610374.0903791569,0,1,0,0,0,0,0,0,1.0,712.1971092115537,872.0349604490299,274.5213948578089,0,0,0,0,0,0,0,9366,1,4835,-1,7006,3,0,4415.155478182423,5137.12946054552,15709.0,142.0,27369220.423379492,5630676.024663679,35219329.0,25300349.0,normal,benign
25497,192.168.3.29-206.207.50.50-9002-38686-6,192.168.3.29,4,192.168.3.29,38,6,16/07/2019 04:33:58 pm,77210,3,17,3911.0,0.0,0.0,0.0,0.0,0.4822438605394355,15.0,0.0,12.611534562271721,0.0,3662.1751414184273,34281.42787090625,9285.613943074777,4049.809095524837,19722.0,-12379.0,0.0,7973.595991274787,0.0,0.0,-7310.0,0.0,6358.853706109807,0.0,48208.0,1779.0,0,0,0,0,0,0,31663.0484647327,108.73363755733658,0.0,0.0,3.995502972576883,4.500101238912013,13966.635524382596,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,672,-1,234,0,0,0.0,0.0,1801.0,0.0,0.0,129.31173428296157,18789.0,14131.0,benign,benign
17429,184.98.36.245-192.168.3.29-47823-9000-6,202.12.27.33,58479,192.168.3.29,8978,6,17/07/2019 03:49:30 pm,4,18,1,6471.0,0.0,0.0,0.0,0.5143988606691419,0.0,7.0,0.0,0.0,0.0,952.9970288745453,34054.03661014116,4.0,0.0,4.0,-12228.0,0.0,0.0,0.0,0.0,-12965.0,0.0,10263.241477310345,0.0,2486.0,500.0,0,0,0,0,0,0,24183.428851762015,37678.51968547815,0.0,0.0,6.624081186243452,17.874229423850267,31665.781116850987,1,0,0,0,1,0,0,0,0.0,1.4938406550640693,0.0,0.0,0,0,0,0,0,0,32,81,1,1136,-1,259,0,0,0.0,2939.880629344265,6890.0,0.0,0.0,0.0,0.0,2334.0,directory bruteforce,establish foothold
2725,192.168.3.29-8.8.8.8-55169-53-17,0.87.248.248,34298,192.168.3.29,112,6,16/07/2019 05:20:24 pm,45355,0,6,3410.0,275.0,41.0,0.0,59.62977020615542,1.3919364767730642,94.0,0.0,261.42368457152565,12.541152105493065,196949.93882928335,14876.242375513884,4.0,0.0,24232.0,-18390.0,0.0,32544.64903502087,0.0,0.0,-3212.0,0.0,15798.660890153846,5677.774164914468,5478.0,2628.0,0,0,0,0,0,424,3291.851889583725,5365.989137806642,0.0,65.0,3.808374781820717,17.590903706421816,50126.410052815925,0,1,0,0,0,0,0,0,3.0,39.13511876274656,41.76722057767207,34.417300671483495,0,0,0,0,0,0,0,0,1,2592,-1,33,0,0,0.0,227.32960766062118,4932.0,0.0,0.0,0.0,0.0,15940.0,normal,benign
5109,192.168.3.29-8.8.8.8-48039-53-17,192.168.3.29,53569,192.168.3.30,2739,6,18/07/2019 09:04:55 pm,73221,0,18,480.0,0.0,32.0,44.0,34.547009435679556,0.0,55.0,0.0,42.528871902426594,1.5829897136535216,7842.46043379538,115346.41236183395,4.0,9043.302443827852,43581.0,-10389.0,0.0,22657.21587349484,3695.997344377931,14464.0,-17509.0,0.0,10834.935227403397,5948.289051169755,29722.0,3348.0,0,0,0,0,0,222,0.0,106092.81423601495,0.0,30.0,70.18959430754069,19.17088929820695,0.0,0,1,0,0,0,0,0,0,0.0,50.78958336646174,27.668784019766356,27.141501129061957,0,0,0,0,0,0,0,2109,1,0,-1,-1,0,0,0.0,1026.2691354649687,500.0,2424.0,0.0,0.0,15127.0,17606.0,normal,lateral movement
10703,192.168.3.29-206.207.50.50-9003-51120-6,206.207.50.50,57315,192.168.3.29,8952,6,17/07/2019 03:58:35 pm,64868,0,3,2913.0,3.0,0.0,0.0,0.0,0.19306545807851097,0.0,0.0,0.0,0.0,0.0,34777.87998888443,4.0,0.0,4.0,-7195.0,35699.0,2906.3587318636137,0.0,3406.0,-21974.0,0.0,1579.5793912146282,0.0,12834.0,0.0,0,0,0,0,0,240,10208.280659488399,33066.553645069645,0.0,0.0,6.580962017688923,0.0,988.7208056108484,1,0,0,0,1,0,0,0,0.0,0.0,0.41640344828315823,0.0,0,0,0,0,0,0,0,887,1,1518,-1,220,23,0,0.0,0.0,9165.0,672.0,0.0,1128.0400114785891,30619.0,13149.0,directory bruteforce,establish foothold
17775,192.168.3.29-8.8.8.8-36096-53-17,206.207.50.50,59349,192.168.3.29,8941,6,17/07/2019 03:51:22 pm,4,8,1,2195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36501.61431347087,4346.396815501164,1030.0195355261694,21040.0,-32180.0,0.0,5282.9305917956135,1653.2466618241313,31570.0,-9110.0,0.0,3823.8096433782694,0.0,32106.0,0.0,0,0,0,0,0,0,9949.721335932354,12079.262185746296,0.0,0.0,1.260115222237269,0.0,14989.962964760187,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,364,-1,217,0,0,0.0,173.64624490192716,10307.0,0.0,0.0,0.0,33786.0,0.0,directory bruteforce,establish foothold
2683,192.168.3.29-8.8.8.8-49513-53-17,206.207.50.50,53817,192.168.3.29,8976,6,17/07/2019 04:02:26 pm,309551,63,103,12810.0,35049.0,104.0,0.0,116.05866444565015,35.28661688353543,299.0,0.0,416.1846333587084,74.92640882230336,183459.617667887,752.4592150260794,4.0,6529.116379084822,4.0,-21922.0,294029.0,0.0,0.0,24548.0,4807.0,236590.0,14789.479590531548,0.0,37595.0,1814.0,0,0,0,0,1856,3395,0.0,399.56648181012906,0.0,268.0,287.0615038390249,177.80394301281285,30174.139241382956,0,1,0,0,0,0,0,0,1.0,212.08712977668515,102.084151589481,333.4658202207528,0,0,0,0,0,0,57,7696,83,45556,-1,219,83,0,0.0,2710.9573396060027,4276.0,0.0,0.0,0.0,23291.0,0.0,directory bruteforce,establish foothold
7405,192.168.3.29-8.8.8.8-56425-53-17,192.168.3.29,51028,8.8.8.8,0,17,18/07/2019 01:11:11 pm,4,0,1,0.0,1286.0,42.0,45.0,43.17712417379707,0.0990376164089847,148.0,43.0,71.98678669729985,20.480563546012117,11819.245758446672,171.86197957393534,4.0,6656.283097509751,4.0,-22993.0,0.0,0.0,0.0,0.0,-2646.0,0.0,9273.089012581764,5000.134147663462,33506.0,5281.0,0,0,0,0,287,201,0.0,215.58111254684286,45.0,82.0,96.25915796016741,31.240314636590497,4211.564699584948,0,0,0,0,0,0,0,0,3.0,56.45712923222971,36.07934310335889,64.99525002668253,0,0,0,0,0,0,20,1323,1,0,-1,-1,0,0,0.0,0.0,1622.0,0.0,0.0,0.0,41408.0,11517.0,benign,benign
15948,192.168.3.29-8.8.8.8-56749-53-17,0.87.248.248,48361,192.168.3.29,0,6,16/07/2019 12:25:58 pm,62029,4,1,5600.0,0.0,0.0,0.0,1.2808148197655989,0.29651894805760953,48.0,0.0,8.690955338731747,0.0,3335.389307348988,40715.49652950221,4.0,2621.5911017845046,4.0,-26805.0,42701.0,0.0,0.0,5672.0,4126.0,0.0,4582.938337348485,0.0,16192.0,1215.0,0,0,0,0,0,901,0.0,32353.56780104183,0.0,0.0,3.1627626426816393,10.309338368984879,21500.54896527022,1,0,0,0,1,0,0,0,0.0,0.6586154088783189,0.0,0.0,0,0,0,0,0,0,0,0,1,1902,-1,10,0,0,0.0,0.0,0.0,2672.0,0.0,0.0,28344.0,1200.0,network scan,benign
3798,192.168.3.29-8.8.8.8-33759-53-17,192.168.3.29,43500,192.168.3.31,9197,6,16/07/2019 02:57:12 pm,115338314,72,77,2244.0,3458.0,74.0,0.0,53.00431222645633,1633.071073144304,8134.0,41.0,350.9596595243146,227.59487701482513,2568.6806512828766,0.025000000625,1265443.099558319,7010672.540830937,20327510.0,-36500.0,110698105.0,2781924.133025825,6464423.165845438,20361911.0,-18507.0,114022960.0,8787755.076799108,6577166.678549107,36022074.0,3778.0,0,1,0,0,1644,1288,0.0,76.60826541838892,0.0,5700.0,96.22678732898854,1714.4297187048498,72477.31274229611,0,0,0,1,1,0,0,0,0.0,65.22124282796008,36.82503298163199,423.67958435229957,0,0,0,0,0,0,14,45880,22,5862,-1,6617,37,0,1514072.4707157142,1017856.1549434671,4325658.0,2951071.0,12185365.045906518,5252394.995622176,17144730.0,6266176.0,benign,benign
4898,192.168.3.29-8.8.8.8-34701-53-17,192.168.3.29,34588,8.8.8.8,132,17,17/07/2019 07:04:49 pm,45725,15,1,4783.0,430.0,36.0,44.0,41.744665383876665,0.0,142.0,43.0,74.6986556683665,22.713058480680303,9138.977567122314,41.667353228999474,4.0,9221.693800752462,3112.0,-12205.0,0.0,0.0,0.0,42771.0,-17415.0,0.0,15122.290326877064,6268.293501115222,39818.0,2747.0,0,0,0,0,0,202,0.0,214.91298625056345,45.0,60.0,60.63956230094486,37.2033803862023,22968.63013976337,0,0,0,0,0,0,0,0,3.0,63.35677467554392,30.974484017664018,66.9159860168696,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,0.0,187.96518578760876,7585.0,427.0,0.0,1715.4766814416664,12735.0,2142.0,normal,benign
2290,192.168.3.29-8.8.8.8-43887-53-17,192.168.3.29,40733,8.8.8.8,5,17,16/07/2019 03:05:42 pm,119315991,144,1,10640.0,942.0,354.0,290.0,330.1916797370552,1.6089095626860306,294.0,294.0,210.88196095894276,78.73446144589775,12673.378930284158,0.025000000625,6006.506624028812,1559320.2215279248,3882221.0,8976.0,119197259.0,1310179.6968912806,0.0,764888.0,7576.0,0.0,21851.44260417369,11562.34308902588,41484.0,2498.0,0,0,0,0,0,202,0.0,0.00833333354167,53.0,63.0,316.00988028550165,157.04683350752103,35538.238867204316,0,0,0,0,0,0,0,0,3.0,223.48291452114367,284.35513275026625,153.79436339115003,0,0,0,0,0,0,97,12676,1,958,-1,-1,28,0,0.0,310.7073663238715,3956.0,0.0,0.0,1151.5338973859227,6781.0,17219.0,normal,benign
6698,184.98.36.245-192.168.3.29-20217-9000-6,192.168.3.29,41616,8.8.8.8,0,17,16/07/2019 02:08:17 pm,40225,0,1,1820.0,0.0,37.0,44.0,47.48096966604011,0.0,111.0,43.0,58.450853549805544,21.218342164747412,222956.13566695602,235.326658755404,4.0,1749.2791339446053,17646.0,-27321.0,0.0,11340.507540197354,0.0,0.0,-8476.0,0.0,14034.433235060715,6521.97423726307,22258.0,1840.0,0,0,0,0,0,97,37.48581811696113,208.69068283759617,44.0,41.0,72.90423043740444,27.871403235920162,1699.7042165058328,0,0,0,0,0,0,0,0,3.0,45.9471303602438,36.34731612902788,55.44931844109971,0,0,0,0,0,0,0,0,1,176,-1,-1,0,0,0.0,0.0,3087.0,1511.0,0.0,0.0,28553.0,2690.0,normal,benign
29073,192.168.3.29-206.207.50.50-9003-54446-6,192.168.3.29,40148,8.8.8.8,0,17,16/07/2019 04:09:07 pm,15294,4,6,0.0,0.0,64.0,49.0,59.81312598827817,0.0,556.0,49.0,313.45844792740206,97.5867438238961,21525.510409877592,326.59117906999154,4.0,9329.445094773353,64182.0,-27148.0,1753.0,15001.924867883135,0.0,0.0,-4829.0,0.0,21474.658845505215,18092.932864555532,68082.0,3646.0,0,0,0,0,0,737,34.93209238767311,190.4671881072898,53.0,165.0,311.0492406199073,121.6550292612395,38390.800185991815,0,0,0,0,0,0,0,0,3.0,141.16993850292158,55.04851747452709,286.35150735459973,0,0,0,0,0,0,0,0,1,168,-1,-1,15,0,0.0,1262.1812907281076,0.0,0.0,0.0,0.0,22859.0,9033.0,benign,benign
27233,192.168.3.29-206.207.50.50-9002-46612-6,192.168.3.29,46168,8.8.8.8,146,17,16/07/2019 12:01:51 pm,76136,18,3,2397.0,54.0,22.0,43.0,0.9403573978630351,0.3859758033379142,62.0,49.0,36.58298662446627,11.868681444037264,10334.93685545464,255.15119317953145,4.0,4194.398263130197,21505.0,-15078.0,37639.0,0.0,0.0,0.0,-11775.0,0.0,7346.233987081752,9263.176591594303,36526.0,1001.0,0,0,0,0,0,112,1.5246609670576987,120.62653502269823,44.0,277.0,84.86451861081444,25.2703209250854,11790.343313684853,0,0,0,0,0,0,0,0,3.0,43.39060305401641,0.6554236114004933,37.85367046239944,0,0,0,0,0,0,14,0,1,1397,-1,11,5,0,0.0,0.0,2417.0,644.0,0.0,0.0,22550.0,11189.0,benign,benign
7841,192.168.3.29-209.147.138.11-9000-50544-6,192.168.3.1,535,192.168.3.29,8884,6,16/07/2019 12:29:51 pm,131857,117,1,3109.0,0.0,0.0,0.0,0.18059664835609682,0.0,0.0,0.0,0.0,0.0,1280.999493354901,0.025000000625,4.0,188237.88510411498,4.0,-12701.0,179122.0,223.68876574338265,0.0,886034.0,1638.0,0.0,2606.1239195968597,0.0,21549.0,0.0,0,0,0,0,0,169,0.0,49675.15107261335,0.0,0.0,1.6970110162162304,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,110,0,1,0,-1,-1,0,0,0.0,0.0,3755.0,0.0,0.0,0.0,5020.0,14509.0,benign,benign
7508,192.168.3.29-8.8.8.8-50833-53-17,192.168.3.29,45168,8.8.8.8,0,17,17/07/2019 05:12:09 pm,127917,0,10,3189.0,318.0,39.0,50.0,54.4133706789493,0.0,82.0,49.0,86.7998676249053,15.783345496436201,11987.359355199264,282.3501863058316,4.0,11123.454816733942,61219.0,-19146.0,96188.0,6992.7214629026475,0.0,73216.0,-2221.0,0.0,24692.33511925278,15156.973585896127,67444.0,6652.0,0,0,0,0,0,459,0.0,119.14784579068667,44.0,40.0,97.59354828026329,30.12117189074644,40501.838461916945,0,0,0,0,0,0,0,0,3.0,30.862126279318762,27.959774154128407,64.98193217013,0,0,0,0,0,0,7,745,1,3953,-1,-1,0,0,0.0,2842.550873397513,7878.0,0.0,0.0,5087.394385577177,44749.0,38753.0,normal,benign
3551,192.168.3.29-8.8.8.8-60202-53-17,192.168.3.29,47975,206.207.50.50,4647,6,15/07/2019 01:57:03 pm,112594201,0,19,3485.0,0.0,15.0,0.0,39.37083498137035,65.49031373616178,70.0,0.0,36.94737287591691,0.0,5920.593836241112,6.135309460416295,2980550.4843956893,11373540.267369216,26961251.0,-1004.0,111100182.0,6078457.793146113,11167372.21646757,19193603.0,16022.0,110234118.0,12165032.28522276,14768786.673769804,31290934.0,1243.0,0,1,0,0,0,313,0.0,36.908480163414055,0.0,22.0,58.846958907247505,20.777016597136207,59582.086996588885,0,0,0,1,1,0,0,0,0.0,14.47926572536416,33.3961330655533,21.300712444962535,0,0,0,0,0,0,0,4988,1,1440,-1,219,0,0,1099733.0274063253,34019.62067619078,235955.0,5263.0,18561843.010533,11915079.071079485,45255689.0,10144011.0,benign,benign
7200,192.168.3.29-23.53.253.160-50718-443-6,192.168.3.29,574,3.0.0.0,0,0,18/07/2019 01:43:31 pm,119696224,33,5,0.0,82.0,0.0,0.0,0.0,0.0,32.0,0.0,6.719827015205325,0.0,1857.6119600815691,82.13158948843501,59130703.11843402,4563.684847164101,59185046.0,59695428.0,28770.0,0.0,0.0,14470.0,-26250.0,0.0,5361.48498139661,0.0,0.0,0.0,0,0,0,0,0,0,0.0,26.92770417635535,0.0,0.0,4.557340416770862,0.4951452944207322,101.85916663379248,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0.0,0.0,4680.0,0.0,0.0,0.0,662.0,59765800.0,normal,benign
13129,192.168.3.29-35.224.99.156-33392-80-6,192.168.3.29,372,35.224.99.156,0,17,17/07/2019 06:45:43 pm,119696018,26,1,11903.0,551.0,181.0,286.0,310.80551950166193,0.0,340.0,289.0,289.2847371152594,3.3750572064169235,14130.426661867197,129.32598907233495,1234006.72725934,1943.9796289021433,3567379.0,614738.0,117964906.0,4555.171885430382,1508450.4785837317,0.0,-2600.0,0.0,17189.949474186298,11048.510801411214,47742.0,437.0,0,0,0,0,0,0,6.511193165401863,215.6231489352328,284.0,270.0,348.2885834736137,25.493480546071403,47048.02524756701,0,0,0,0,0,0,0,0,0.0,275.55210022482316,247.17408689759324,202.89384034897336,0,0,0,0,0,0,21,12636,1,1554,-1,-1,15,0,0.0,460.13070015254954,6426.0,1203.0,0.0,3276.025305602031,39007.0,0.0,normal,benign
2669,192.168.3.29-8.8.8.8-50596-53-17,206.207.50.50,54815,192.168.3.29,9030,6,17/07/2019 03:32:05 pm,203386,0,45,8234.0,550.0,122.0,0.0,122.22971036541989,61.54861687419399,413.0,0.0,267.30405292909336,80.05376003722702,185933.53839623657,6720.287009616131,4.0,0.0,11718.0,-15746.0,187065.0,8271.268973748523,0.0,16719.0,-18776.0,95238.0,9568.814001590086,2850.6367598438105,33536.0,0.0,0,0,0,0,520,2589,264.9108160666441,37881.02647285278,0.0,210.0,278.1190436557427,162.21247369572848,19414.708177485933,0,0,0,0,0,0,0,0,2.0,185.0445483539787,119.90255899292433,44.86724631964141,0,0,0,0,0,0,6,5473,44,1916,-1,224,36,0,0.0,0.0,2584.0,0.0,0.0,1882.2549670056062,7195.0,1800.0,directory bruteforce,establish foothold
1219,192.168.3.29-8.8.8.8-53422-53-17,0.0.0.0,451,255.255.255.255,0,17,16/07/2019 06:42:18 pm,119328918,0,1,20007.0,0.0,277.0,289.0,358.78583104236674,2.5957834475547816,380.0,292.0,347.2534662930278,0.0,8210.859092472088,0.025000000625,1150958.1052932986,1995839.8708055,5440596.0,542284.0,118037782.0,1331385.6614578052,920674.6069578388,6536502.0,1553743.0,0.0,23191.89968050132,12745.246364410796,46528.0,5150.0,0,0,0,0,0,0,0.0,0.00833333354167,287.0,174.0,292.8152675158632,9.863926657260883,6093.465725746156,0,0,0,0,0,0,0,0,0.0,263.44118392320314,294.0686812839074,304.4977324491036,0,0,0,0,0,0,0,20498,1,2161,-1,-1,35,0,19201994.68437277,1640.0804868460727,23276932.0,7564819.0,5321064.599514464,2078.3431912712344,6808258.0,6735450.0,normal,benign
10138,192.168.3.29-8.8.8.8-49513-53-17,206.207.50.50,57217,192.168.3.29,0,6,16/07/2019 08:16:29 pm,41295,24,16,4795.0,0.0,27.0,37.0,46.14593593301396,0.09707686619205202,342.0,43.0,190.582518718727,72.92292405655775,388162.2192453806,387.1688611468194,2168.2599375313303,0.0,9570.0,-10780.0,84420.0,8591.221999797446,0.0,21308.0,394.0,0.0,10705.705619633156,7622.756325137265,33909.0,4338.0,0,0,0,0,315,1312,134.37140071573586,189.52666115103167,0.0,125.0,236.00577107770582,150.15108441069063,12541.469527677353,0,0,0,0,0,0,0,0,1.0,176.1204734492419,121.92329316473881,244.94690857292795,0,0,0,0,0,0,14,3718,1,1545,-1,-1,11,0,0.0,0.0,1695.0,0.0,0.0,0.0,27315.0,0.0,benign,benign
3058,192.168.3.29-206.207.50.50-9003-52534-6,206.207.50.50,56738,192.168.3.29,146,6,17/07/2019 03:58:24 pm,392953,35,82,5666.0,50406.0,185.0,0.0,124.4929121489257,137.66858323054024,687.0,0.0,457.47228802624466,83.8187654499634,184338.68038583852,458.13055289275667,4.0,0.0,3932962.0,-27887.0,404593.0,26327.730397859897,0.0,3360.0,-10780.0,264355.0,15560.68821096975,14351.102463932191,55520.0,436.0,0,0,0,0,1403,2933,304.690268063128,211.2808295281502,0.0,1519.0,237.03954699710732,578.3100017094716,651507.729117256,0,1,0,0,0,0,0,0,1.0,294.8296137539063,109.85576500091182,403.8386100987212,0,0,0,0,0,0,4,5748,56,63933,-1,199,96,0,0.0,0.0,2540.0,0.0,0.0,0.0,32744.0,0.0,directory bruteforce,establish foothold
22603,192.168.3.29-8.8.8.8-40825-53-17,192.168.3.29,34913,192.168.3.30,5,6,16/07/2019 06:47:55 pm,42243,1,7,179.0,0.0,0.0,0.0,0.3733911908467344,0.23339962665074804,20.0,0.0,12.49355235274151,1.7533218893848401,5823.560005068979,13964.377724435013,4.0,3690.84540062511,112.0,-4842.0,44651.0,0.0,1350.335856594631,0.0,-9722.0,0.0,2943.9812184061484,0.0,13208.0,34.0,0,0,0,0,0,497,0.0,138785.9377113947,0.0,0.0,2.62159769213717,2.9517520657726095,10782.969898211788,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.6419770544304875,0,0,0,0,0,0,0,0,1,0,-1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1311.0,0.0,normal,benign
8807,192.168.3.29-206.207.50.50-80-54510-6,192.168.3.29,54610,23.53.253.160,4519,6,18/07/2019 02:53:58 pm,75858,19,1,0.0,0.0,10.0,0.0,0.16587866431980275,0.0,51.0,0.0,5.146399256191696,6.596734636927174,2709.7193686799737,124.99447272701758,7935.2757132080105,7390.251038221987,36158.0,7642.0,0.0,1124.719642376197,0.0,39941.0,6804.0,0.0,11765.402105742884,3021.522908185093,41929.0,3666.0,0,0,0,0,0,0,0.0,267.28491586110925,0.0,0.0,2.326157553831088,9.06991806073961,0.0,0,1,0,0,0,0,0,0,0.0,12.38208312126688,0.11990431336028992,30.510864805825545,0,0,0,0,0,0,0,0,1,1850,-1,-1,0,0,0.0,0.0,1850.0,0.0,0.0,0.0,18256.0,1365.0,benign,lateral movement
